zone_id,year,flood_days,avg_degradation,avg_drift_memory,max_load_ratio,avg_rainfall
670,2,2,0.037848493150684934,0.04255972602739726,1.4662,87.154465
670,3,0,0.056014794520547945,0.04933232876712328,0.8327,85.66602
670,4,2,0.0891654794520548,0.07064328767123287,0.8685,86.97778
670,5,3,0.13300931506849314,0.09641890410958905,1.4115,86.631584
670,6,2,0.17690602739726027,0.11571123287671232,1.063,86.63811
670,7,1,0.20114575342465754,0.11335999999999999,1.0059,86.86069
670,8,3,0.25131424657534246,0.1313786301369863,1.5873,86.7423
670,9,2,0.28941068493150685,0.14789780821917808,0.8431,86.05123
670,10,3,0.2999476712328767,0.15396794520547946,1.3563,86.50816
671,1,151,0.0208813698630137,0.028126027397260275,2.5659,86.07014
671,2,156,0.07344630136986302,0.05804219178082192,2.167,86.32649
671,3,150,0.13416328767123287,0.09231452054794521,1.41,84.77526
671,4,155,0.17205205479452054,0.1113504109589041,1.4672,84.72145
671,5,144,0.20975616438356165,0.1251676712328767,2.1368,85.025345
671,6,146,0.2678128767123288,0.15625561643835614,2.2813,84.761696
671,7,146,0.2998608219178082,0.17020465753424657,1.4395,84.67477
671,8,161,0.3,0.16012027397260273,2.4467,85.43057
671,9,156,0.3,0.1467032876712329,1.5401,84.83148
671,10,151,0.3,0.14660465753424656,2.6887,84.60008
672,1,47,0.030914794520547944,0.07617397260273973,2.455,75.716385
672,2,42,0.07706301369863014,0.07225178082191781,1.4303,75.312874
672,3,47,0.12468958904109588,0.10288136986301369,1.017,74.559425
672,4,45,0.1851805479452055,0.1405504109589041,1.5733,74.39531
672,5,44,0.2481295890410959,0.16844794520547945,1.0288,74.80753
672,6,51,0.2924013698630137,0.1808090410958904,2.2734,76.00389
672,7,41,0.3,0.17928821917808221,1.0497,74.2543
672,8,53,0.3,0.18134712328767122,2.0929,74.98616
672,9,58,0.3,0.18187835616438355,1.0935,75.35178
672,10,47,0.3,0.18135698630136987,1.469,75.254326
673,1,111,0.017362739726027396,0.03485890410958904,2.7123,83.42047
673,2,124,0.06553863013698631,0.06749671232876713,1.9544,83.82392
673,3,118,0.11226876712328766,0.0996827397260274,1.2959,83.101395
673,4,126,0.1802986301369863,0.1476186301369863,2.2397,82.71113
673,5,121,0.22631753424657536,0.17678027397260274,1.2961,82.09616
673,6,129,0.25536657534246576,0.18747671232876714,1.2453,82.83183
673,7,123,0.29407643835616437,0.2076164383561644,1.2688,83.36614
673,8,124,0.3,0.21080027397260273,2.1148,82.99702
673,9,119,0.3,0.20933068493150683,1.3014,82.59288
673,10,121,0.3,0.21084301369863015,2.2991,83.09416
674,1,6,0.013726575342465753,0.03496630136986301,1.333,83.65849
674,2,10,0.05377506849315069,0.05735671232876713,1.4881,83.92334
674,3,3,0.09839260273972603,0.08051342465753425,0.9012,83.28411
674,4,3,0.15865369863013698,0.11187205479452055,1.3336,83.04195
674,5,7,0.20538657534246574,0.13144712328767125,1.638,85.03499
674,6,6,0.24660082191780822,0.13466082191780823,1.2636,83.58737
674,7,8,0.2954690410958904,0.15944849315068493,0.9141,84.14095
674,8,4,0.3,0.15787972602739725,0.8838,82.32145
674,9,5,0.3,0.1589531506849315,0.9276,82.88282
674,10,13,0.3,0.16182493150684932,2.0546,83.956985
675,1,8,0.01751616438356164,0.07449972602739725,1.4439,75.62693
675,2,4,0.07653287671232877,0.07173123287671232,1.5297,75.863556
675,3,3,0.14047013698630137,0.11293561643835616,0.8811,74.72901
675,4,2,0.16739616438356164,0.12359068493150685,1.7258,74.431206
675,5,6,0.22810246575342466,0.14486849315068495,1.4128,75.38386
675,6,4,0.27521616438356167,0.14860054794520547,1.5693,73.80882
675,7,6,0.29907917808219175,0.16324027397260274,1.0306,76.011284
675,8,3,0.3,0.1617745205479452,0.868,74.978546
675,9,4,0.3,0.16096712328767124,0.8969,74.54498
675,10,2,0.3,0.1616931506849315,0.8587,74.88274
676,1,83,0.0311586301369863,0.06725095890410959,1.7731,73.34022
676,2,77,0.07262191780821918,0.07132301369863014,1.5565,73.09216
676,3,75,0.11842493150684931,0.09220410958904109,1.2051,72.60578
676,4,86,0.14003123287671235,0.10540410958904109,2.0885,73.59268
676,5,75,0.17984,0.12745890410958904,2.5204,73.827126
676,6,84,0.21891616438356162,0.13922164383561644,1.6063,73.325424
676,7,88,0.2704487671232877,0.15948712328767123,1.608,73.36443
676,8,97,0.29556958904109587,0.17551232876712328,2.1948,73.86978
676,9,86,0.3,0.17489616438356165,1.8717,73.02123
676,10,77,0.3,0.17540794520547945,2.1638,73.33655
677,1,68,0.023166575342465752,0.05249315068493151,2.069,74.06449
677,2,80,0.07133945205479453,0.07459945205479451,2.2836,75.7754
677,3,72,0.12975232876712328,0.1059049315068493,1.3944,74.326355
677,4,70,0.1594621917808219,0.12224383561643835,2.2426,73.66674
677,5,69,0.19941534246575343,0.14453150684931507,2.1669,74.41879
677,6,82,0.24742,0.16239589041095892,1.1463,74.81129
677,7,78,0.28112164383561644,0.17588876712328766,1.371,75.18153
677,8,75,0.29931232876712327,0.18621205479452055,2.0024,74.90677
677,9,70,0.3,0.18280520547945206,1.1292,73.363594
677,10,77,0.3,0.18486986301369865,1.8638,74.13044
678,1,7,0.01989123287671233,0.050133972602739725,0.9575,74.17463
678,2,12,0.05405917808219178,0.05933479452054794,1.07,74.56211
678,3,5,0.1019745205479452,0.07857753424657535,0.9448,74.36331
678,4,8,0.1610076712328767,0.11446876712328767,1.4202,74.864655
678,5,14,0.18603452054794523,0.12054630136986302,1.4598,75.09161
678,6,10,0.2082054794520548,0.11746301369863014,0.9843,75.45953
678,7,17,0.27178657534246575,0.14394794520547943,1.2539,74.82794
678,8,12,0.29719945205479453,0.15670191780821918,1.737,74.47318
678,9,12,0.3,0.1604027397260274,1.3983,75.709175
678,10,10,0.3,0.15801369863013698,2.0623,74.503784
679,1,40,0.01193068493150685,0.04187917808219178,2.2919,78.98731
679,2,46,0.06128630136986301,0.06558931506849315,1.978,78.46532
679,3,30,0.09837479452054794,0.08016219178082191,1.0358,77.451645
679,4,35,0.13952876712328766,0.10600794520547946,1.2515,77.470604
679,5,44,0.18790164383561644,0.13312931506849315,1.3678,77.97033
679,6,41,0.24765671232876713,0.1539550684931507,1.0701,77.524605
679,7,43,0.29380684931506845,0.1723654794520548,1.1146,77.24318
679,8,45,0.3,0.17711835616438357,1.044,78.3843
679,9,37,0.3,0.1759684931506849,1.006,77.955696
679,10,50,0.3,0.17748821917808216,1.7876,78.46523
680,1,85,0.009566849315068493,0.03410821917808219,1.7896,82.81882
680,2,87,0.04597972602739726,0.04727698630136986,2.4826,83.77162
680,3,88,0.07054493150684932,0.05711753424657534,1.1187,82.41318
680,4,89,0.10459013698630137,0.07564164383561645,1.5969,83.65408
680,5,91,0.1571627397260274,0.10121041095890411,1.2882,83.11143
680,6,81,0.1768630136986301,0.10018356164383561,1.1675,82.24318
680,7,88,0.21947753424657535,0.10878739726027398,1.1403,84.068085
680,8,98,0.24501835616438358,0.11841260273972602,2.3415,84.42487
680,9,83,0.2624860273972603,0.12244575342465754,1.4781,83.23238
680,10,90,0.2767331506849315,0.1269145205479452,1.7227,84.4874
681,1,1,0.04834383561643835,0.09619232876712329,1.2115,76.25885
681,2,3,0.08655972602739727,0.07354493150684932,1.3346,75.042244
681,3,0,0.10941068493150685,0.08257753424657534,0.7832,73.846306
681,4,1,0.119493698630137,0.08544246575342465,1.4149,75.561424
681,5,2,0.16663150684931508,0.10570520547945206,1.3432,76.03079
681,6,1,0.20551917808219178,0.10800246575342466,1.1188,75.72956
681,7,1,0.25112164383561647,0.11548301369863014,0.8406,75.16142
681,8,2,0.2869350684931507,0.13084739726027397,1.4742,75.37145
681,9,0,0.3,0.13328465753424656,0.6967,74.36014
681,10,1,0.3,0.1345890410958904,1.0094,75.14422
682,1,0,0.010707671232876713,0.08348027397260274,0.7416,72.75901
682,2,0,0.04417698630136987,0.05167698630136987,0.5809,72.48342
682,3,0,0.10077890410958905,0.07753945205479452,0.5736,73.027565
682,4,0,0.12620301369863016,0.08958164383561644,0.6589,73.25888
682,5,1,0.15627698630136985,0.10122109589041096,1.2056,73.036545
682,6,1,0.1814572602739726,0.10436465753424658,1.0207,73.227615
682,7,0,0.2571145205479452,0.11795397260273972,0.6282,73.71493
682,8,1,0.28588109589041094,0.10959863013698631,1.0383,72.19633
682,9,1,0.3,0.11561890410958903,0.8454,73.35153
682,10,1,0.3,0.11580054794520549,1.2074,73.214386
683,1,4,0.022689589041095894,0.02802794520547945,1.709,88.012985
683,2,2,0.06932054794520548,0.04967342465753425,1.1771,86.501976
683,3,1,0.11071534246575342,0.07003561643835617,0.9219,86.492386
683,4,2,0.13373534246575342,0.07752164383561644,0.8865,86.47884
683,5,1,0.16747178082191783,0.08733369863013699,0.8922,86.856766
683,6,3,0.23374493150684933,0.12344794520547946,0.9566,87.51671
683,7,4,0.2776287671232877,0.14755342465753424,0.8518,87.65348
683,8,2,0.29971342465753426,0.15930383561643835,1.3283,86.677475
683,9,3,0.3,0.1587054794520548,0.8406,87.28447
683,10,3,0.3,0.1559167123287671,0.8623,86.74699
684,1,5,0.025833698630136986,0.03145917808219178,1.2491,79.267944
684,2,3,0.05032575342465753,0.04572027397260274,1.7332,78.84515
684,3,1,0.09067315068493151,0.07039424657534246,0.8683,78.45493
684,4,3,0.12751561643835616,0.08924164383561643,1.0969,78.85173
684,5,3,0.16214575342465753,0.10081013698630135,1.2008,78.50145
684,6,1,0.19459205479452055,0.10454438356164385,0.8487,78.48523
684,7,2,0.2215723287671233,0.11189753424657534,1.1574,79.79622
684,8,2,0.23612794520547944,0.11534575342465753,1.5963,79.3697
684,9,2,0.27313698630136984,0.13251698630136985,0.8574,78.8786
684,10,2,0.2995843835616438,0.14359479452054796,1.0625,77.96964
685,1,4,0.022809315068493152,0.07190493150684932,1.4129,78.4517
685,2,5,0.059176712328767124,0.05603917808219178,1.5574,78.718544
685,3,1,0.07986575342465753,0.06854356164383561,0.8489,77.15488
685,4,3,0.11258301369863012,0.08915041095890412,1.7335,78.72491
685,5,5,0.14489561643835616,0.10478,1.1478,78.35592
685,6,1,0.17610356164383562,0.11131561643835618,1.0498,76.62879
685,7,1,0.2266142465753425,0.12415369863013698,0.8642,77.111015
685,8,7,0.2755967123287671,0.14700438356164383,1.751,77.484795
685,9,4,0.29833424657534247,0.15933123287671233,0.9719,78.15282
685,10,4,0.3,0.1593904109589041,0.9133,77.96411
686,1,158,0.02846054794520548,0.06796520547945206,2.151,78.15479
686,2,152,0.0689013698630137,0.07886794520547945,2.993,78.840195
686,3,152,0.10956876712328768,0.09825315068493151,1.4128,77.076004
686,4,155,0.15642383561643836,0.1329750684931507,2.3576,78.18381
686,5,153,0.21044465753424657,0.17132657534246576,2.4931,77.57439
686,6,151,0.2585832876712329,0.20130191780821918,1.8728,77.75127
686,7,145,0.2973717808219178,0.21476876712328768,1.4458,76.160164
686,8,149,0.3,0.21820630136986302,2.4105,77.54844
686,9,144,0.3,0.21767698630136986,1.4325,77.66663
686,10,156,0.3,0.21993123287671235,2.4077,78.068634
687,1,1,0.021764931506849317,0.026759726027397263,1.19,82.54
687,2,2,0.05387808219178083,0.04326767123287671,1.2867,82.064606
687,3,0,0.09695232876712329,0.06792794520547946,0.768,81.66715
687,4,1,0.11940219178082193,0.07769287671232877,1.0222,82.29019
687,5,2,0.1435813698630137,0.08504958904109589,1.3608,82.59942
687,6,1,0.19408712328767125,0.10092,0.8855,83.358055
687,7,0,0.24961753424657535,0.12159150684931506,0.723,82.85723
687,8,2,0.29025342465753423,0.13301561643835616,1.0859,83.366875
687,9,0,0.3,0.12953534246575343,0.7659,81.91323
687,10,2,0.3,0.13025068493150685,1.2981,82.35
688,1,2,0.012943561643835616,0.033836986301369866,1.5433,72.490906
688,2,4,0.04473534246575342,0.04832849315068494,1.3098,74.257095
688,3,0,0.08757095890410958,0.06956164383561644,0.74,72.550735
688,4,1,0.1411717808219178,0.09352602739726028,1.0787,72.772606
688,5,0,0.1673186301369863,0.09719671232876712,0.6677,72.784904
688,6,0,0.18894520547945207,0.09233972602739726,0.7156,72.01463
688,7,0,0.23093424657534245,0.09698630136986301,0.7191,72.87863
688,8,0,0.25022904109589045,0.10157424657534246,0.7145,72.114655
688,9,0,0.27839369863013697,0.11226657534246576,0.7225,72.390656
688,10,0,0.3,0.12174931506849314,0.7029,72.75961
689,1,1,0.009575890410958904,0.06509890410958905,1.0383,81.99082
689,2,1,0.04247123287671233,0.05275178082191781,0.9132,80.18622
689,3,0,0.07329589041095891,0.056190410958904105,0.5751,80.42871
689,4,0,0.11847506849315069,0.08116082191780821,0.5797,79.323044
689,5,0,0.16583671232876712,0.10308082191780821,0.7209,80.327644
689,6,1,0.20791315068493152,0.11381205479452056,1.1395,81.11241
689,7,0,0.22926000000000002,0.1014268493150685,0.5658,80.90825
689,8,1,0.25108849315068493,0.09635808219178083,0.9853,80.49575
689,9,0,0.26884027397260274,0.10116328767123287,0.5746,79.37635
689,10,0,0.2912479452054794,0.11016821917808219,0.7425,80.42729
690,1,41,0.035182191780821916,0.03017150684931507,2.1516,85.29186
690,2,37,0.08977068493150685,0.06169835616438356,1.045,84.463066
690,3,32,0.13716383561643836,0.08692958904109589,0.9819,85.091675
690,4,34,0.18616219178082194,0.10368520547945206,1.3939,84.7957
690,5,37,0.22187123287671234,0.11591945205479452,1.9314,85.392136
690,6,37,0.2696145205479452,0.1376531506849315,1.0023,86.007835
690,7,38,0.2999849315068493,0.14948246575342466,1.0629,85.142715
690,8,38,0.3,0.14511369863013698,1.4232,85.015175
690,9,38,0.3,0.1419841095890411,1.0718,84.731804
690,10,44,0.3,0.14192328767123288,1.023,84.86732
691,1,2,0.017212054794520548,0.02261945205479452,1.0368,82.35819
691,2,2,0.055670136986301376,0.039124383561643834,1.3003,81.64332
691,3,0,0.10482931506849316,0.06235808219178082,0.7545,82.418686
691,4,2,0.1348191780821918,0.07228767123287672,1.2366,81.57874
691,5,2,0.1839758904109589,0.08613369863013699,1.063,82.973724
691,6,1,0.2415895890410959,0.11035917808219178,1.0835,81.90627
691,7,1,0.2908041095890411,0.13553616438356164,0.9687,80.72548
691,8,0,0.3,0.1388986301369863,0.737,80.21154
691,9,0,0.3,0.13908849315068492,0.7516,81.20893
691,10,4,0.3,0.1392786301369863,1.4894,82.17027
692,1,134,0.044138082191780816,0.03979890410958904,2.2558,84.220795
692,2,144,0.10111205479452055,0.07371835616438356,2.0178,84.95545
692,3,140,0.15954246575342465,0.10859178082191781,1.517,84.49564
692,4,148,0.23535753424657535,0.15362575342465754,1.6244,86.56874
692,5,146,0.2917180821917808,0.1805441095890411,2.4194,85.84247
692,6,149,0.3,0.1817019178082192,1.4031,85.06575
692,7,146,0.3,0.1767145205479452,1.3933,84.567345
692,8,143,0.3,0.17030849315068491,1.6585,84.20802
692,9,142,0.3,0.1603586301369863,1.9452,84.117836
692,10,149,0.3,0.15701287671232877,1.4203,85.40408
693,1,3,0.00983917808219178,0.022047123287671232,0.9288,88.25567
693,2,1,0.05433945205479452,0.04812301369863014,1.7067,89.77852
693,3,7,0.11937013698630136,0.09086767123287671,0.896,88.233536
693,4,7,0.16246465753424658,0.11247205479452055,1.2993,88.85392
693,5,4,0.20944986301369864,0.1248690410958904,1.4483,89.75038
693,6,2,0.2528175342465754,0.13641260273972602,1.3295,88.674385
693,7,5,0.27833342465753425,0.14768054794520546,1.1157,89.03101
693,8,6,0.2999627397260274,0.15744493150684932,1.662,88.02132
693,9,10,0.3,0.15831424657534246,1.1047,88.42019
693,10,9,0.3,0.15813150684931507,0.9302,88.45502
694,1,2,0.026239452054794523,0.04088602739726028,1.225,87.94071
694,2,3,0.07446493150684931,0.0694586301369863,0.872,87.03556
694,3,1,0.10792082191780822,0.08483561643835616,0.8741,86.37063
694,4,4,0.17352794520547946,0.1169345205479452,1.5868,87.27685
694,5,2,0.21507561643835615,0.12152273972602741,0.8781,86.86145
694,6,1,0.26093561643835617,0.1337813698630137,1.0752,86.57901
694,7,0,0.2879298630136986,0.14784191780821918,0.8313,86.93159
694,8,0,0.3,0.15132465753424656,0.8161,85.61551
694,9,1,0.3,0.15318767123287672,0.8758,86.7603
694,10,2,0.3,0.1525041095890411,1.4275,86.178795
695,1,77,0.027703835616438358,0.05948356164383562,1.5253,83.62858
695,2,78,0.06835698630136985,0.06705342465753425,1.8858,82.840515
695,3,72,0.11163123287671232,0.08800876712328766,1.1412,82.034386
695,4,65,0.15754849315068495,0.11607945205479452,1.1636,82.00288
695,5,74,0.22834630136986303,0.1554731506849315,2.2931,82.7069
695,6,84,0.27364301369863014,0.1691295890410959,1.4871,83.53403
695,7,72,0.29672191780821916,0.17129890410958903,1.4278,80.63868
695,8,86,0.3,0.17916520547945208,1.691,83.003944
695,9,69,0.3,0.1763841095890411,1.1723,82.111015
695,10,76,0.3,0.17900383561643834,1.4177,83.02153
696,1,0,0.0066093150684931505,0.027184109589041095,0.7168,72.61959
696,2,1,0.03615095890410959,0.04356109589041096,0.9034,71.87485
696,3,0,0.08882602739726028,0.07339095890410959,0.7592,72.3932
696,4,5,0.1365660273972603,0.0960931506849315,1.4474,73.84931
696,5,3,0.23376657534246575,0.13719643835616438,1.3077,73.22383
696,6,1,0.2725109589041096,0.12738191780821917,0.8975,72.40915
696,7,0,0.29403835616438356,0.12801890410958905,0.7296,72.56249
696,8,1,0.3,0.13024191780821917,1.2103,72.41929
696,9,0,0.3,0.12999397260273973,0.8173,72.358955
696,10,2,0.3,0.13197890410958904,1.6411,73.32515
697,1,1,0.01120109589041096,0.09214739726027397,1.3462,75.82794
697,2,1,0.039373972602739726,0.04722958904109589,1.0743,75.01605
697,3,0,0.07718821917808219,0.06985835616438356,0.6249,74.93219
697,4,1,0.12067698630136986,0.09405397260273973,0.9178,75.02989
697,5,1,0.15644931506849316,0.10931342465753424,1.1945,75.883484
697,6,1,0.19972958904109592,0.12119890410958904,0.8614,74.87474
697,7,0,0.20951205479452056,0.1082635616438356,0.7266,74.818985
697,8,0,0.2306909589041096,0.10151315068493151,0.5937,75.20871
697,9,0,0.2765586301369863,0.11604821917808218,0.6136,75.174736
697,10,0,0.3,0.1234350684931507,0.767,75.05679
698,1,15,0.03567753424657534,0.027772876712328767,1.9949,78.38904
698,2,22,0.08869150684931507,0.05274328767123288,1.4861,79.197945
698,3,10,0.13607561643835617,0.06845972602739726,0.9304,77.205315
698,4,17,0.16445835616438356,0.06746109589041097,1.613,77.75677
698,5,14,0.21273287671232874,0.08270109589041096,0.9719,77.24545
698,6,25,0.259166301369863,0.09898246575342465,1.037,76.57751
698,7,16,0.2905747945205479,0.10414027397260274,0.9311,77.92268
698,8,12,0.3,0.10723178082191781,1.047,77.23808
698,9,20,0.3,0.1073268493150685,0.9616,77.085045
698,10,13,0.3,0.1078468493150685,0.9279,76.45649
699,1,1,0.014183561643835616,0.03952821917808219,1.1297,82.70041
699,2,2,0.047998630136986305,0.05404246575342466,0.8738,84.44874
699,3,1,0.08002438356164383,0.06570465753424658,0.8844,83.66151
699,4,3,0.10731835616438355,0.07715397260273973,1.3925,84.31652
699,5,4,0.1325441095890411,0.08832520547945207,1.1948,83.93833
699,6,3,0.15774191780821917,0.09484520547945205,1.2767,82.943474
699,7,3,0.19395123287671232,0.10224,1.1762,84.23578
699,8,2,0.2614035616438356,0.1312964383561644,1.3624,84.030464
699,9,1,0.3,0.15027205479452055,0.8434,83.90825
699,10,4,0.3,0.15075397260273973,1.4203,83.93852
700,1,0,0.015356712328767123,0.15832,0.3595,77.50995
700,2,0,0.04098027397260274,0.08333561643835617,0.4146,77.46041
700,3,0,0.08736356164383562,0.07464301369863015,0.2124,76.65551
700,4,0,0.11582904109589041,0.0879145205479452,0.3094,77.59211
700,5,0,0.14300931506849315,0.09883397260273971,0.3702,77.89758
700,6,0,0.1712517808219178,0.10847835616438356,0.3012,77.0022
700,7,0,0.22896082191780823,0.12792383561643836,0.3102,78.18575
700,8,0,0.26139232876712326,0.129667397260274,0.2331,77.86184
700,9,0,0.2884695890410959,0.12310082191780823,0.2263,76.755455
700,10,0,0.3,0.10680328767123289,0.4052,77.9088
701,1,0,0.019883287671232874,0.07902,0.6683,80.814575
701,2,2,0.05579123287671233,0.05686739726027397,0.951,82.47331
701,3,0,0.09681972602739726,0.07332931506849315,0.5588,80.62515
701,4,2,0.10565863013698629,0.07623123287671232,1.1752,81.83698
701,5,0,0.14119671232876713,0.09171671232876712,0.6039,80.22359
701,6,0,0.16098,0.09402,0.6011,80.10578
701,7,0,0.18400849315068493,0.0916854794520548,0.7473,80.16309
701,8,1,0.23307534246575343,0.09710520547945205,1.0639,80.416245
701,9,0,0.2597421917808219,0.10639753424657533,0.7308,81.27822
701,10,0,0.2934635616438356,0.1176227397260274,0.7235,80.3429
702,1,0,0.01333890410958904,0.1664421917808219,0.3138,80.23195
702,2,0,0.045717260273972604,0.10291561643835616,0.3258,78.223755
702,3,0,0.09813150684931506,0.08055150684931507,0.1866,78.76825
702,4,0,0.13556109589041096,0.09745972602739726,0.3033,78.74019
702,5,0,0.15210301369863014,0.10291287671232877,0.2245,78.61584
702,6,0,0.1941345205479452,0.11858794520547944,0.1918,79.15825
702,7,0,0.23210246575342466,0.12892876712328766,0.195,78.92644
702,8,0,0.2673671232876712,0.13331479452054795,0.3026,78.693474
702,9,0,0.2961021917808219,0.13005835616438355,0.2776,77.26255
702,10,0,0.3,0.11502493150684931,0.3321,78.30101
703,1,60,0.007286849315068493,0.028169589041095892,2.0458,80.91666
703,2,72,0.04683068493150685,0.043738630136986305,2.0339,81.89535
703,3,73,0.08410849315068493,0.061921095890410956,1.1823,80.804214
703,4,72,0.12758849315068493,0.08375315068493151,1.7546,81.29734
703,5,79,0.16307972602739726,0.09675068493150685,1.2189,82.068245
703,6,68,0.19780136986301372,0.09875013698630136,2.2376,80.25422
703,7,64,0.22931260273972603,0.10792712328767123,1.4158,80.89523
703,8,70,0.2610753424657534,0.12347753424657534,1.4999,80.05556
703,9,75,0.2898989041095891,0.13885150684931508,1.1998,80.06786
703,10,68,0.2999471232876712,0.14164712328767123,2.3856,80.984245
704,1,0,0.0229786301369863,0.0883049315068493,0.5164,81.12904
704,2,0,0.050634520547945205,0.08476575342465753,0.3498,80.388054
704,3,0,0.08164876712328767,0.08250356164383563,0.2294,79.14033
704,4,0,0.10384438356164383,0.07447835616438356,0.3268,80.02126
704,5,0,0.13776082191780822,0.07978904109589041,0.377,79.846985
704,6,0,0.1869441095890411,0.09904931506849314,0.4271,79.66485
704,7,0,0.21454739726027397,0.10400246575342466,0.2229,79.14551
704,8,0,0.2587786301369863,0.11128630136986302,0.2412,79.879616
704,9,0,0.295961095890411,0.10754328767123289,0.2236,79.45731
704,10,0,0.3,0.08743506849315068,0.4351,80.472496
705,1,1,0.037894520547945204,0.0818972602739726,1.3223,85.73729
705,2,3,0.08972520547945205,0.0778276712328767,1.4166,87.014084
705,3,0,0.12179671232876713,0.09689698630136988,0.8363,85.44559
705,4,0,0.16344219178082192,0.11803835616438357,0.8321,85.19526
705,5,5,0.19565643835616436,0.1237323287671233,1.6299,85.92622
705,6,6,0.24005287671232875,0.13571561643835617,1.5289,86.66918
705,7,3,0.2793649315068493,0.15299863013698628,0.8775,85.484985
705,8,8,0.29986794520547944,0.1646723287671233,1.3781,86.162766
705,9,1,0.3,0.16148465753424657,1.5,84.419395
705,10,1,0.3,0.1629972602739726,1.08,85.387505
706,1,0,0.013436164383561645,0.14690712328767122,0.5782,88.47186
706,2,0,0.039413972602739725,0.05698575342465754,0.3939,87.933426
706,3,0,0.07368794520547946,0.07245342465753424,0.2978,88.05707
706,4,0,0.11317232876712328,0.09216328767123289,0.397,88.473366
706,5,0,0.1452972602739726,0.10561643835616438,0.4752,89.026245
706,6,0,0.18687095890410957,0.11965643835616438,0.5163,87.94694
706,7,0,0.24486657534246575,0.13443616438356165,0.2966,87.8294
706,8,0,0.2944893150684932,0.13350657534246577,0.3911,87.05293
706,9,0,0.3,0.10739287671232876,0.2955,87.535126
706,10,0,0.3,0.09361945205479452,0.5176,86.82666
707,1,0,0.01676054794520548,0.1503613698630137,0.2966,88.39515
707,2,0,0.0643717808219178,0.09570438356164383,0.3601,88.887505
707,3,0,0.10898712328767123,0.08310904109589042,0.2188,86.48197
707,4,0,0.18017342465753425,0.11640301369863013,0.3497,86.978546
707,5,0,0.20855013698630137,0.1242345205479452,0.3447,88.436165
707,6,0,0.2381145205479452,0.1286331506849315,0.3901,87.82518
707,7,0,0.2899298630136986,0.13632,0.2201,87.212524
707,8,0,0.3,0.12154356164383562,0.3566,88.19504
707,9,0,0.3,0.0995758904109589,0.2124,88.216576
707,10,0,0.3,0.07940657534246576,0.3681,87.45342
708,1,0,0.02093287671232877,0.08180493150684931,0.342,88.10811
708,2,0,0.05966739726027397,0.08355589041095891,0.4792,88.717834
708,3,0,0.124613698630137,0.09779452054794521,0.2569,87.352165
708,4,0,0.17043945205479452,0.10149424657534246,0.3699,87.95093
708,5,0,0.21020657534246573,0.10892602739726027,0.4563,88.60329
708,6,0,0.28373479452054795,0.12851068493150683,0.3073,89.03775
708,7,0,0.3,0.11420986301369862,0.253,88.76329
708,8,0,0.3,0.08910575342465754,0.4114,88.119095
708,9,0,0.3,0.06901205479452055,0.2459,88.01825
708,10,0,0.3,0.06725369863013698,0.3363,87.98121
709,1,0,0.032377260273972606,0.05835780821917808,0.6487,76.100876
709,2,0,0.09718931506849315,0.08578027397260274,0.5533,76.934715
709,3,0,0.12467753424657535,0.08936054794520547,0.5052,76.07258
709,4,1,0.1693991780821918,0.09806739726027398,1.0464,76.48383
709,5,0,0.1914208219178082,0.0952586301369863,0.7242,75.85836
709,6,2,0.22321698630136985,0.09241013698630138,1.0117,77.17721
709,7,0,0.27893972602739725,0.09373178082191781,0.5652,76.703835
709,8,1,0.3,0.09941506849315068,0.9871,77.59669
709,9,0,0.3,0.09839342465753426,0.4998,76.771286
709,10,0,0.3,0.09833479452054796,0.7685,76.72948
710,1,0,0.018122465753424657,0.06917123287671233,0.5091,73.392136
710,2,0,0.049866027397260274,0.06615945205479452,0.7068,73.478325
710,3,0,0.12278191780821916,0.08620575342465753,0.4748,72.64726
710,4,1,0.19274054794520548,0.11491123287671233,1.0354,74.231094
710,5,0,0.22607917808219177,0.11887479452054794,0.4861,73.151695
710,6,0,0.2859386301369863,0.12169698630136987,0.505,72.70575
710,7,0,0.3,0.09943506849315067,0.6483,73.24175
710,8,1,0.3,0.09617616438356165,0.9391,73.78962
710,9,0,0.3,0.09692739726027398,0.4889,74.554
710,10,0,0.3,0.09553424657534246,0.5376,73.19471
711,1,0,0.02724219178082192,0.09907726027397261,0.6062,81.55027
711,2,1,0.048915068493150686,0.05715150684931507,0.9543,82.14592
711,3,0,0.08367260273972603,0.06529808219178082,0.4763,81.65587
711,4,0,0.15541917808219177,0.1035331506849315,0.7543,81.038795
711,5,0,0.2023208219178082,0.11954657534246577,0.4949,81.27268
711,6,1,0.258487397260274,0.12897424657534248,0.8523,81.98219
711,7,0,0.29635041095890413,0.11508602739726027,0.4818,82.3377
711,8,0,0.3,0.10534301369863014,0.7927,81.803566
711,9,0,0.3,0.10514383561643835,0.4885,81.75463
711,10,0,0.3,0.10588246575342466,0.7345,82.41819
712,1,5,0.017212876712328767,0.04821205479452055,1.1897,80.546936
712,2,6,0.06511068493150685,0.06546739726027398,1.7446,81.21869
712,3,4,0.10863315068493151,0.08308876712328768,0.9186,79.4823
712,4,7,0.1456731506849315,0.10453917808219178,1.1468,80.65414
712,5,6,0.19443205479452053,0.12348191780821918,1.5233,80.18619
712,6,8,0.2560243835616438,0.14385890410958904,1.5852,82.27101
712,7,8,0.3,0.15891397260273973,0.8783,79.90608
